,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_NATURAL_INC_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Unemployment_rate_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
1579,4966,838,740,599,516,496,599,533,379,266,4875,5,17,10,0,59,3,76,10.3,-9.7,713,1213,813,374,685,14.1,23.3,23.2,42053,2380,2.9,2.769763315,0.539037929,0.098891169,3.089133156,2.217756052,8.806988123,0,1143,29,199,50.4,1766,33.9,1188,10.0,352,12.5,437,13.5,474,3.7,130,6
1580,38458,5094,4920,4790,4562,4513,5178,4669,3060,1672,32740,4645,151,168,12,742,-108,559,-0.1,-2.7,4055,11081,7390,3821,7210,19.1,26.7,23.8,44261,20017,3.4,21.44976995,4.1744504,0.765839021,23.92305334,17.17488164,68.20361442,12,9126,29,201,52.0,15184,39.1,11419,9.0,2641,10.8,3157,13.1,3812,3.5,1019,5
1581,8189,912,1010,843,838,852,1264,1191,864,415,7811,43,103,23,6,203,-50,80,0.1,-6.1,1113,2468,1311,915,1829,22.6,37.4,35.5,32715,3241,5.0,4.567376517,0.888880709,0.163072852,5.094021629,3.657109204,14.52284046,0,2279,29,203,52.7,3388,37.1,2386,11.8,757,14.1,908,16.0,1029,4.3,274,6
1582,6050,777,807,595,722,615,816,826,527,365,5852,54,31,13,0,100,33,198,3.8,1.8,413,1777,1273,709,834,14.3,20.7,19.7,44564,3018,3.0,3.374359254,0.656701464,0.120477562,3.763442528,2.701857454,10.72941566,0,1705,29,205,47.7,2193,34.5,1585,9.5,435,10.7,491,13.2,606,3.5,161,6
1583,29206,3345,3684,3398,3431,3597,3897,3714,2563,1577,28248,371,150,88,9,340,-140,689,-3.1,-1.7,3974,8277,5618,2727,4238,14.8,21.9,20.3,40808,13090,4.4,16.28951014,3.170185615,0.581597962,18.16778553,13.04304939,51.79558903,4,7527,29,207,53.0,12121,38.6,8822,9.6,2195,11.3,2585,14.0,3203,3.5,803,6
1584,31749,2634,3130,2576,2603,3233,4674,6257,4695,1947,30674,129,270,123,54,499,91,300,-4.8,7.7,3268,8032,8489,4462,4204,13.4,21.5,20.7,46026,13763,4.7,17.70785652,3.446217321,0.632238366,19.74967551,14.17872269,56.30549052,0,12153,29,209,48.3,12808,33.6,8918,11.2,2984,12.1,3209,15.0,3987,4.1,1081,5
1585,6221,792,754,688,631,800,906,784,548,318,5802,227,64,34,35,59,22,108,2.4,1.3,693,2203,1031,545,935,15.3,21.3,20.2,41978,2811,3.1,3.469733706,0.675262779,0.123882795,3.869814209,2.778224003,11.03267683,0,1620,29,211,52.0,2511,37.0,1785,9.6,462,10.9,525,14.1,679,3.6,174,6
1586,55852,6348,6956,7167,6142,6200,7204,7538,5551,2746,52417,931,576,626,61,1241,727,1754,2.1,11.0,4252,12801,13629,6940,8367,15.4,23.0,21.8,40887,26828,5.2,31.15119224,6.062494246,1.11221699,34.74310612,24.94283347,99.0511278,18,14724,29,213,48.2,21228,34.0,14987,9.4,4138,10.6,4663,13.4,5889,3.5,1552,5
1587,25571,2897,3049,2944,2998,2896,3598,3414,2343,1432,23756,949,230,91,17,528,-114,1894,0.4,-4.8,3048,7304,5377,2590,5806,24.6,34.8,31.8,34824,9043,4.1,14.26210586,2.775622008,0.509211857,15.90660973,11.41970197,45.34907235,4,6773,29,215,55.3,11141,42.8,8619,10.7,2153,12.4,2507,14.8,2989,3.9,795,6
1588,20528,2502,2983,2341,2210,2289,2798,2640,1701,1064,19615,203,167,135,12,396,-8,868,0.2,-0.6,1583,5782,4008,2438,3387,17.2,24.0,22.6,42552,9557,3.1,11.44939616,2.22822606,0.408787337,12.76957822,9.167558646,36.40552803,6,5056,29,217,49.2,7718,35.7,5600,9.2,1444,10.7,1683,12.9,2016,3.5,543,6
1589,34711,4446,4527,3929,4044,3968,5196,4401,2835,1365,32821,807,209,158,15,701,346,317,3.0,7.0,2823,8915,7183,4317,3606,10.5,16.0,13.6,62056,17560,2.8,19.35989819,3.767729675,0.691222587,21.5922072,15.50151638,61.55847055,0,8041,29,219,47.9,12666,33.8,8942,8.3,2199,9.7,2570,12.2,3227,3.1,829,2
1590,24943,3019,3195,2877,3003,3311,3582,3179,1901,876,23746,614,121,72,8,382,-65,1092,0.1,-2.6,4026,6679,4930,1615,5145,21.7,27.9,25.2,38591,10205,4.4,13.9118418,2.70745531,0.496706087,15.51595818,11.1392447,44.23534127,0,5493,29,221,52.5,10112,36.7,7067,9.5,1836,12.1,2322,13.7,2639,3.5,682,6
1591,13122,1477,1453,1230,1350,1413,2072,1953,1461,713,12619,111,70,37,5,280,-183,133,-5.0,-8.8,2384,3613,2654,988,3018,23.3,35.8,32.6,33703,5322,4.8,7.318734236,1.424336631,0.261306871,8.162626917,5.860127852,23.2713045,0,3895,29,223,54.7,5701,36.9,3846,12.1,1266,14.7,1532,16.6,1725,4.4,455,6
1592,39109,5809,5730,4568,4779,4741,5088,4266,2746,1382,37464,417,312,151,13,752,426,927,5.1,5.9,3260,9500,7777,4180,5384,14.1,24.7,23.6,51141,16916,3.1,21.81286216,4.245113648,0.778802805,24.3280122,17.46561044,69.35813502,0,7556,29,225,48.6,13833,36.6,10411,8.6,2450,10.6,3014,12.4,3530,3.3,930,3
1593,2040,227,232,203,202,188,306,309,202,171,1990,20,7,4,0,19,-9,52,0.5,-4.9,191,622,407,259,279,14.1,20.0,18.8,43119,1193,2.8,1.137800476,0.221433221,0.040623839,1.268995497,0.911039538,3.617852552,0,630,29,227,47.7,776,32.4,526,10.2,166,11.0,179,13.5,219,3.7,61,6
1594,18378,2530,2567,1940,1987,1965,2478,2362,1642,907,17778,104,130,75,15,276,39,195,2.1,0.1,2380,5490,3135,1410,4330,23.9,39.9,37.6,35293,7425,4.1,10.2502437,1.994852812,0.365972997,11.43215649,8.207394427,32.59259519,0,4787,29,229,52.0,7117,38.9,5320,11.3,1549,13.8,1886,15.5,2121,4.1,565,6
1595,302838,34698,29933,53269,50603,34726,38255,34971,16466,9917,144301,139095,935,10652,146,7709,-5028,11551,2.7,-19.2,28768,51909,62051,76966,66858,22.8,38.4,37.7,43263,153678,3.8,168.9064806,32.87176167,6.030608907,188.3823815,135.2438194,537.0702113,207,57543,29,510,48.1,118019,37.8,92728,6.9,16912,8.0,19608,13.4,32940,3.3,8129,1
1596,9404,859,1179,1516,944,924,1154,1381,962,485,8902,36,181,45,31,209,-49,442,-1.3,-4.0,289,1846,1940,2242,1236,13.8,17.0,16.1,47674,5043,3.1,4.4616339,3.461307252,0.4957371,3.045242186,5.196387102,10.19802034,0,2739,30,1,36.2,2808,26.6,2066,7.6,587,6.6,513,10.1,788,3.1,242,6
1597,13338,2510,2302,1665,1592,1286,1532,1376,729,346,3953,55,8808,70,3,449,-106,137,6.5,-14.3,912,2758,2699,1337,3375,25.6,33.7,31.7,40425,5098,9.6,6.328080918,4.909284998,0.703120102,4.319166341,7.370205355,14.46418496,0,2252,30,3,49.9,4420,38.0,3366,9.3,822,9.8,866,16.2,1437,4.1,360,6
1598,6807,1136,1073,829,814,686,847,709,449,264,3156,26,3409,19,1,196,63,220,5.6,4.0,450,1069,1703,899,1393,20.8,26.7,24.1,39237,2291,4.3,3.229513181,2.505435821,0.358834798,2.204270901,3.761357614,7.381744414,0,1338,30,5,45.5,2181,34.6,1658,9.4,449,9.5,456,15.0,719,4.1,195,6
1599,6085,622,701,556,618,690,936,1030,650,282,5815,33,102,18,8,109,152,52,0.3,24.8,240,1571,1311,1156,617,10.3,15.5,14.1,52840,2628,4.0,2.886967491,2.239691049,0.320774166,1.970469874,3.362400629,6.598782835,0,1828,30,7,36.2,1762,29.8,1452,8.1,394,7.4,362,11.1,539,3.3,159,6
1600,10714,904,1164,817,1138,1229,1644,2007,1208,603,10303,67,137,35,7,165,23,53,-1.0,3.1,471,2320,2684,2574,1247,11.7,15.2,13.4,53661,5487,3.5,5.083150319,3.943475744,0.56479448,3.469451805,5.920256424,11.6186293,0,3544,30,9,35.6,3148,26.6,2353,8.0,707,7.2,636,10.9,964,3.3,290,4
1601,1238,167,104,121,143,86,180,216,123,98,1202,4,11,1,0,20,15,11,4.1,9.8,70,357,386,172,167,13.7,20.1,22.7,47985,672,2.5,0.587356738,0.455667628,0.06526186,0.400894282,0.684084138,1.342529688,0,457,30,11,39.8,393,29.0,286,9.1,90,8.1,80,11.9,117,3.6,36,6
1602,81643,10536,9477,12218,10372,8241,10266,10147,6425,3961,72157,1323,4032,784,103,3244,39,2488,2.7,-2.2,4574,17475,18811,14389,10607,13.4,16.0,14.8,50054,37848,3.6,38.73470613,30.05013908,4.303856237,26.43797403,45.11363591,88.53647116,20,19330,30,13,45.3,28704,37.2,23568,7.2,4574,7.2,4546,10.6,6719,3.0,1920,4
1603,5745,614,854,612,674,619,734,878,464,296,4510,12,1096,26,6,95,-7,135,-1.4,0.2,275,1276,1306,1074,1060,18.7,25.2,20.7,44645,2481,3.0,2.725657885,2.114548082,0.302850876,1.860369668,3.174526148,6.230075167,0,1617,30,15,46.9,2065,33.7,1485,8.9,390,8.3,366,12.8,562,3.6,159,6
1604,11586,1360,1409,1343,1467,1260,1590,1599,923,635,10932,57,273,78,9,237,-139,431,-0.3,-11.7,612,2470,3370,1869,1398,12.5,16.2,15.6,50525,6068,3.1,5.496862012,4.264430648,0.610762446,3.751826453,6.402099209,12.56425603,4,3032,30,17,36.7,3341,27.6,2515,7.4,672,6.9,633,10.4,950,3.1,278,6
1605,1747,207,190,152,194,164,214,295,166,165,1640,10,51,5,0,41,8,41,-0.6,5.2,63,508,469,291,171,10.1,10.1,9.0,44659,881,2.2,0.828846706,0.643014012,0.092094078,0.565720768,0.965343287,1.894506757,0,529,30,19,39.0,535,29.4,404,8.8,120,7.4,102,11.3,155,3.5,48,6
1606,8680,1046,1101,1022,1027,958,1143,1242,641,500,8189,41,208,58,3,181,-265,498,0.0,-30.3,378,2394,2318,1356,934,11.4,13.4,12.0,56167,4639,2.7,4.118139329,3.194826345,0.457571037,2.81079351,4.796324973,9.412889895,3,2324,30,21,45.4,3086,37.1,2521,7.2,490,6.7,456,9.8,667,3.0,201,6
1607,9131,670,861,1105,990,1140,1399,1577,914,475,8433,41,359,43,8,247,38,854,-4.2,8.3,707,2621,2411,1208,1346,15.9,21.6,20.8,45641,5143,3.6,4.332111776,3.36082481,0.481345753,2.956838196,5.045534945,9.901969773,0,2878,30,23,41.8,3271,30.6,2393,9.4,736,9.4,732,13.1,1025,3.8,294,6
1608,2920,436,413,302,351,325,357,403,195,138,2815,9,26,20,5,45,-88,34,4.7,-34.4,93,693,817,336,266,9.2,11.4,11.0,62029,1704,1.9,1.385364843,1.07475725,0.153929427,0.94556648,1.613510244,3.166548214,0,737,30,25,39.8,847,32.6,694,7.1,151,6.8,145,9.9,212,2.9,62,6
1609,11113,1277,1259,1065,1237,1201,1476,1750,1180,668,10652,32,188,31,0,210,-170,465,-1.9,-13.4,562,2472,2853,2395,1313,12.2,16.2,14.5,49147,5779,3.7,5.272451885,4.090334697,0.585827987,3.598657636,6.140732652,12.05131859,0,3317,30,27,37.6,3311,29.6,2604,8.5,750,7.6,666,11.5,1008,3.4,301,6
1610,102106,12221,12140,11165,12806,12072,13547,15479,8655,4021,97031,302,1385,861,83,2444,2014,992,2.6,17.3,4211,20728,23631,20694,11288,11.2,15.5,13.6,54382,47793,4.8,48.44317216,37.58190538,5.382574684,33.06438735,56.42091678,110.7272506,22,24545,30,29,36.3,28882,27.5,21899,7.5,5934,6.9,5474,9.7,7720,3.0,2421,5
1611,111876,12796,13703,23619,16589,12987,11868,11578,5959,2777,106028,506,1155,1810,95,2282,3220,3273,6.5,22.6,2188,12497,19252,32642,9721,9.0,7.6,6.6,67569,66429,2.5,53.0784511,41.17792536,5.897605678,36.22814917,61.81954523,121.322174,8,17127,30,31,25.7,22956,22.8,20395,4.7,4209,4.6,4082,6.8,6052,2.2,1955,5
1612,1268,159,142,127,160,133,144,207,134,62,1246,5,7,1,0,9,-20,0,4.7,-20.3,35,314,279,127,207,16.3,27.4,25.6,44580,738,2.7,0.601589939,0.466709655,0.066843327,0.410609006,0.700661298,1.375062717,0,310,30,33,42.6,421,34.2,338,8.3,82,7.7,76,11.3,111,3.3,32,6
1613,13747,2473,2191,1821,1752,1396,1682,1362,705,365,4334,45,8886,58,4,420,72,690,3.6,1.7,886,3334,2274,1523,3629,27.0,35.4,33.9,37719,5713,7.8,6.522126884,5.059824627,0.724680765,4.451610413,7.596207304,14.90771859,0,2288,30,35,51.3,4852,38.7,3660,9.7,919,10.5,995,16.3,1538,4.2,398,6
1614,826,89,108,67,84,72,117,152,85,52,769,7,14,5,0,31,6,89,9.7,-3.6,30,229,165,148,150,18.9,32.6,31.4,38782,369,4.6,0.391887452,0.304023797,0.04354305,0.267478737,0.456424473,0.895742748,0,281,30,37,41.9,273,31.5,205,9.1,59,7.9,52,12.3,80,3.6,23,4
1615,3378,255,313,277,301,329,528,688,481,206,3250,19,26,15,1,67,20,40,-3.6,9.5,215,827,789,665,449,13.4,20.1,17.5,48410,1675,5.4,1.60265837,1.243332188,0.178073152,1.093877935,1.866588221,3.663219132,0,1229,30,39,40.3,1153,31.1,890,9.2,264,8.0,229,12.3,351,3.6,103,6
1616,16347,2715,2283,2244,2057,1651,1819,1945,1019,614,11646,84,3972,83,8,554,-116,593,9.1,-16.2,1067,3041,3621,2510,2151,13.5,17.6,17.3,50136,7613,3.6,7.755670923,6.01680026,0.861741214,5.29355317,9.032894508,17.72724782,6,3176,30,41,48.9,5788,38.1,4506,7.8,920,7.8,922,11.2,1330,3.3,388,6
1617,12097,1202,1520,997,1249,1476,1882,2216,1177,378,11495,50,220,61,11,260,160,230,-2.0,15.5,441,2435,2764,2909,922,7.7,10.4,9.0,68381,5630,3.8,5.73930086,4.452513167,0.637700096,3.917300587,6.684463502,13.11840197,0,3437,30,43,37.3,3588,29.0,2793,7.2,698,6.7,642,10.5,1008,3.0,291,5
1618,1952,192,211,152,179,191,329,334,246,118,1913,1,19,3,0,16,3,0,1.5,0.5,71,504,501,432,260,13.3,16.8,15.4,50197,920,3.4,0.926106909,0.71846786,0.102900768,0.632104716,1.078620547,2.116815792,0,630,30,45,42.4,667,32.4,510,9.2,145,7.9,124,12.4,195,3.7,57,6
1619,30250,3791,3989,3179,3206,3077,3913,4610,3069,1416,20308,170,7418,155,31,2168,6,586,0.9,-0.6,1790,6056,6816,5708,5442,18.2,26.2,24.5,44833,13135,4.3,14.35181045,11.13404342,1.594645606,9.795680148,16.71530304,32.80413817,0,8372,30,47,41.9,9719,33.7,7814,9.1,2105,8.6,2003,13.3,3089,3.9,893,6
1620,68700,8095,8270,7951,8921,7800,9505,10047,5359,2752,64500,329,1552,526,56,1737,851,1960,2.2,10.2,2356,11498,15025,18118,7061,10.5,13.4,11.7,63860,35455,3.3,32.59402902,25.28624077,3.62155878,22.24671822,37.9616965,74.50063776,8,16327,30,49,36.0,19433,26.5,14291,6.7,3590,6.2,3369,9.8,5299,2.8,1531,5
1621,2430,285,280,289,293,243,326,347,194,173,2352,11,20,4,1,42,14,403,2.9,3.3,422,402,587,280,443,19.0,26.9,25.3,42742,964,2.5,1.152889236,0.894404149,0.128098804,0.786892653,1.342749964,2.635175397,0,724,30,51,41.2,788,31.7,607,9.0,172,9.0,173,11.8,227,3.6,69,6
1622,19794,1833,2122,1444,1797,2009,2916,3949,2629,1095,18867,89,250,75,26,487,286,209,-4.4,18.8,1798,5162,4822,2988,3964,20.3,33.7,30.9,40602,8060,7.4,9.391065654,7.285529109,1.043451739,6.40977497,10.9376102,21.46529292,0,7031,30,53,44.2,7159,30.8,4985,10.6,1721,9.9,1608,14.3,2318,4.1,670,6
1623,1675,182,187,167,165,160,230,286,178,120,1599,11,22,7,0,36,-30,19,1.8,-20.1,82,492,431,193,235,14.2,17.9,17.0,43650,980,1.8,0.794687025,0.616513148,0.088298558,0.54240543,0.925558102,1.816427486,0,550,30,55,39.5,528,30.8,411,8.6,115,7.6,102,11.3,151,3.4,45,6
1624,8768,747,753,835,1065,857,1193,1748,1112,458,8435,39,67,57,1,169,380,163,-1.3,45.5,302,2185,2118,1868,801,9.2,14.6,13.5,53031,4488,3.5,4.15989005,3.227216289,0.462210006,2.839290034,4.844951309,9.508320115,0,3066,30,57,34.8,2573,27.8,2057,8.3,612,7.1,528,11.2,825,3.3,246,6
1625,1866,210,180,149,169,188,225,374,246,125,1803,9,14,8,0,32,10,174,-2.7,8.6,80,598,420,387,285,15.9,31.3,31.1,44572,955,3.9,0.885305068,0.686814051,0.09836723,0.60425584,1.031099355,2.023554441,0,578,30,59,41.0,618,31.3,471,10.1,152,8.8,132,13.3,200,3.9,59,6
1626,4316,401,445,328,410,407,652,857,563,253,4062,22,85,29,0,118,71,22,-0.5,17.1,343,1154,1132,549,601,14.0,24.9,23.0,43458,1718,7.2,2.047683104,1.588579551,0.227520345,1.397624976,2.384900758,4.680418524,0,1542,30,61,44.4,1571,32.4,1145,10.8,383,10.0,353,14.5,513,4.2,148,6
1627,118791,12235,13975,22780,16929,13392,13577,14026,8141,3736,109055,577,3149,2266,124,3620,928,3645,2.5,5.3,3471,16405,24461,32817,14719,12.7,13.2,11.7,56207,63069,3.3,56.35920381,43.72311248,6.262133756,38.46739307,65.64058062,128.8210373,32,22759,30,63,27.8,26831,22.3,21514,5.8,5548,5.4,5228,8.2,7922,2.5,2446,4
1628,4651,434,525,385,426,501,684,936,510,250,4327,36,92,87,2,107,6,52,-5.4,6.9,365,1481,1147,492,691,15.0,27.2,25.6,43371,2267,4.3,2.206620509,1.711882181,0.245180057,1.506106062,2.570012379,5.043704021,0,1594,30,65,45.9,1736,35.1,1329,10.7,407,10.3,389,14.5,550,4.1,156,6
1629,16736,1576,1659,1584,2074,2111,2495,2807,1656,774,16034,63,192,76,8,363,298,108,-0.4,18.3,563,3884,3869,3994,1744,10.5,13.4,11.5,61044,8822,3.8,7.940228089,6.159978537,0.882247565,5.419520759,9.247845016,18.14909277,4,4577,30,67,33.5,4616,24.6,3393,7.5,1030,6.8,935,10.2,1409,3.1,427,6
1630,513,50,55,44,47,51,84,85,62,35,491,0,5,0,0,17,2,0,2.0,2.0,4,137,99,98,83,16.2,31.5,27.4,41009,287,4.2,0.243387728,0.188818654,0.027043081,0.166121782,0.283469437,0.556314806,0,141,30,69,39.4,166,28.8,121,8.6,36,7.1,30,11.3,48,3.4,14,6
1631,4074,552,496,399,394,368,634,605,360,266,3482,10,383,11,1,187,-44,127,3.7,-14.2,302,1019,941,583,608,15.2,22.4,21.5,44730,1918,4.5,1.932868621,1.499507204,0.21476318,1.319259535,2.251178334,4.417985419,0,1155,30,71,43.4,1347,33.4,1037,9.5,296,8.9,276,12.8,398,3.8,118,6
1632,5972,819,766,674,666,594,793,814,478,368,4901,20,856,23,5,167,-8,645,4.4,-5.4,299,1379,1372,1004,1028,17.8,26.8,25.7,42890,2712,4.1,2.833355769,2.198099416,0.314817308,1.933877747,3.299959993,6.476241757,0,1684,30,73,40.1,1822,30.5,1385,8.7,396,8.2,370,12.4,562,3.6,162,6
1633,1716,142,182,180,150,158,274,321,183,126,1631,3,32,2,0,48,-28,35,1.7,-18.5,64,351,493,326,205,12.2,16.4,15.7,47378,971,2.9,0.814139066,0.631603918,0.090459896,0.555682219,0.948213554,1.860889293,0,534,30,75,37.3,533,28.5,407,9.1,131,8.1,115,12.0,171,3.6,52,6
1634,6968,556,583,921,919,949,1099,1003,616,322,6348,81,376,31,4,128,160,1708,-2.8,25.6,594,1957,1616,1105,950,18.1,20.8,20.1,48966,2880,4.1,3.305898024,2.564694697,0.367322003,2.256406588,3.850321706,7.55633834,0,1842,30,77,40.5,2411,31.7,1886,8.1,481,7.6,453,11.3,674,3.2,189,6
1635,1087,104,99,84,95,122,128,219,150,86,1026,2,12,8,0,39,-25,21,-2.7,-20.9,70,372,327,203,144,13.5,23.9,22.6,42754,492,3.7,0.515716296,0.400089428,0.057301811,0.351996837,0.600645766,1.178780106,0,462,30,79,39.3,354,29.0,261,9.8,88,8.4,76,12.8,115,3.8,34,6
1636,43172,4182,4940,3821,4440,4765,6081,7505,5142,2296,41322,176,524,259,43,848,624,478,-2.0,16.6,2796,9381,10391,8372,6628,15.5,23.0,19.4,50055,19913,4.2,20.48252432,15.89021232,2.275836036,13.98013565,23.85563845,46.81719845,5,13513,30,81,39.4,13766,29.5,10303,9.0,3132,8.2,2853,12.1,4209,3.6,1257,6
1637,10913,1532,1456,1357,1431,1273,1457,1323,711,373,10234,62,262,55,7,293,-128,34,4.9,-16.7,586,2906,2687,1452,950,8.7,10.3,9.4,67242,5889,3.1,5.177563882,4.016721186,0.575284876,3.533892809,6.030218252,11.83443173,0,2372,30,83,42.2,3441,35.0,2855,6.3,514,6.2,507,9.4,766,2.6,215,6
1638,11059,2193,1805,1432,1404,1071,1236,1130,484,304,3841,39,6702,64,1,412,-101,186,6.1,-15.1,856,2244,2267,1110,2763,25.4,29.2,26.3,40179,4461,4.6,5.246832124,4.070459049,0.582981347,3.581171133,6.110893764,11.99275914,0,1796,30,85,50.8,3739,38.7,2846,8.8,645,9.8,723,14.9,1099,3.9,285,6
1639,9063,1474,1382,1069,971,966,1136,1155,605,305,5117,40,3524,100,4,278,-196,65,5.1,-26.7,744,1855,2139,1041,1523,17.0,22.0,20.7,57674,3893,5.3,4.299849855,3.335796217,0.477761095,2.934818155,5.007960049,9.82822824,1,1891,30,87,44.7,2879,32.2,2073,8.4,541,8.4,540,12.6,808,3.5,226,6
1640,11844,1102,1199,850,994,1145,1626,2526,1691,711,10947,34,492,56,6,309,152,188,-2.5,15.5,942,3757,2592,1505,1871,16.0,24.8,24.2,39861,4765,6.4,5.619267536,4.359392077,0.62436306,3.83537308,6.544662785,12.84404008,0,4282,30,89,42.7,4175,29.0,2833,11.7,1139,10.8,1055,15.5,1515,4.5,436,6
1641,3424,390,364,321,449,342,461,580,282,235,3168,18,77,17,0,144,-77,85,-0.9,-21.1,195,750,1009,604,366,10.9,13.2,11.8,51690,1769,2.4,1.624482611,1.260263295,0.180498068,1.108773846,1.892006533,3.713103111,0,1075,30,91,40.5,1103,31.9,870,8.2,222,7.2,197,11.0,299,3.3,90,6
1642,34993,3992,3989,5490,4025,3665,4611,4762,2827,1632,32791,266,809,295,35,797,78,998,-0.7,2.9,1911,7910,7429,6177,5697,16.7,20.1,18.5,47302,17238,4.0,16.60207944,12.87978782,1.844675493,11.33157803,19.33615205,37.94761015,11,8536,30,93,40.2,11224,30.8,8595,7.8,2177,7.6,2108,11.2,3133,3.2,895,5
1643,9534,957,1305,801,917,1133,1403,1658,963,397,9107,32,116,87,3,189,82,112,-0.4,9.2,344,2414,2281,1704,766,8.1,10.9,9.5,66226,4932,3.4,4.523311102,3.509156033,0.502590122,3.087339323,5.268221462,10.3389968,0,2685,30,95,43.0,3208,32.0,2387,7.8,580,7.0,524,10.9,812,3.1,231,6
1644,3710,353,470,357,338,407,489,599,433,264,3545,15,42,21,1,86,27,45,1.4,6.2,131,993,872,684,364,10.0,12.4,11.3,52747,1772,3.0,1.760172455,1.365530615,0.195574717,1.201387549,2.050042125,4.023251326,0,1290,30,97,38.8,1154,28.8,857,8.5,253,7.3,217,11.3,335,3.4,100,6
1645,6162,834,793,594,665,609,847,820,578,422,5823,15,106,67,1,150,48,461,4.2,3.7,326,1358,1487,1024,941,15.8,21.5,21.1,48368,2702,3.4,2.923499372,2.268032251,0.324833264,1.995404333,3.404948673,6.682284278,0,1756,30,99,39.0,1820,29.0,1352,8.6,403,7.9,370,11.5,538,3.5,163,6
1646,4853,583,497,600,641,570,715,651,345,251,4354,53,258,35,4,149,-28,673,4.1,-9.9,530,1396,1128,518,640,15.1,17.9,16.8,46326,2120,2.6,2.302457392,1.786231826,0.255828599,1.571518538,2.681631923,5.262759754,0,1261,30,101,41.1,1583,32.9,1268,8.4,325,8.4,324,11.6,448,3.4,130,6
1647,679,96,54,54,76,39,94,125,88,53,632,0,23,6,0,18,3,0,7.4,-3.0,33,203,200,134,77,11.4,22.0,24.7,50774,337,3.0,0.32214477,0.249917867,0.035793863,0.219876589,0.375196389,0.736330903,0,262,30,103,42.3,227,31.1,167,10.1,54,8.7,47,13.4,72,4.0,21,6
1648,7437,896,950,736,787,764,999,1129,641,535,6438,37,692,76,4,190,4,126,3.1,-2.7,327,1989,1890,1108,1007,13.7,16.8,15.7,48390,4129,3.1,3.528410391,2.737318378,0.392045599,2.408280108,4.109477975,8.064938036,0,2163,30,105,42.2,2419,33.5,1921,8.6,493,7.8,445,12.3,703,3.5,200,6
1649,2236,297,351,210,187,250,219,359,231,132,2041,10,115,11,0,59,52,147,0.5,23.5,289,504,353,283,411,19.0,27.8,25.2,38449,782,5.0,1.060847873,0.822999045,0.117871986,0.724070771,1.235550995,2.424795139,0,537,30,107,41.4,696,31.4,528,10.0,169,9.8,165,13.2,223,3.9,66,6
1650,1034,129,117,90,117,94,152,169,94,72,1002,0,12,6,2,12,17,24,0.0,16.6,102,328,209,168,121,12.0,13.4,13.2,49532,464,3.4,0.490570975,0.380581848,0.054507886,0.334834158,0.571359449,1.121305087,0,380,30,109,43.0,350,31.8,259,9.8,79,9.1,74,13.0,106,3.8,31,6
1651,160137,20594,20368,20666,21831,18692,20273,19490,11428,6795,145178,1203,7759,1202,137,4658,908,3698,2.6,3.1,6751,32637,34929,33325,17150,10.9,12.0,11.0,59975,81269,3.3,75.97540066,58.94123345,8.441711185,51.85622585,88.4872226,173.6580587,41,34804,30,111,38.0,46550,29.1,35650,6.5,7913,6.3,7779,9.2,11288,2.8,3420,4
1652,31511,4120,4447,4298,3498,3360,3964,3933,2366,1525,29828,411,413,420,33,406,-263,1296,3.1,-11.5,2051,5718,7564,5081,3558,11.8,14.4,13.4,55167,16547,2.9,17.06812895,13.42583923,1.518981811,14.60182515,20.57975356,44.83446312,10,7465,31,1,45.7,11001,38.4,9236,7.3,1766,6.9,1659,10.5,2517,3.0,723,5
1653,6336,856,788,606,658,592,863,907,613,453,6199,24,33,31,0,49,-12,60,3.9,-6.0,334,1458,1782,844,788,12.6,16.7,15.9,55371,3574,2.4,3.43193377,2.699568956,0.305425685,2.93602755,4.138025407,9.014983921,0,1958,31,3,46.6,2251,37.3,1800,8.9,429,8.3,400,12.1,584,3.5,168,6
1654,465,61,70,52,51,54,46,63,41,27,452,0,2,1,0,10,10,0,4.3,15.2,16,74,112,78,60,12.9,17.5,15.8,46862,219,5.0,0.251870139,0.198121775,0.022415237,0.215475507,0.303690312,0.661611036,0,112,31,5,44.3,153,36.5,126,7.8,27,7.0,24,10.7,37,3.2,11,6
1655,730,100,82,79,79,49,101,129,76,35,710,14,2,0,0,4,-4,0,5.5,-10.9,15,150,242,106,91,12.5,25.0,24.4,53865,381,3.4,0.395409036,0.311029883,0.035189512,0.338273376,0.476761134,1.038658185,0,184,31,7,47.9,267,37.8,211,8.4,47,7.7,43,11.9,67,3.3,19,5
